,id,label,text
1503,1295,Ingredient,So. how much ginger do I need. Peeled or with peel.
1504,1499,Ingredient,Peeled or with peel. Oh no no I mean from the size
1505,1500,Ingredient,Oh no no I mean from the size Is it the size of a walnut?
1506,1554,Ingredient,Is it the size of a walnut? Is it the size of a walnut?
1507,2191,Preparation,"Is it the size of a walnut? So now I fry. Onion, ginger, garlic."
1508,1296,Ingredient,"So now I fry. Onion, ginger, garlic. Ah wait which oil should I use? Does it say?"
1509,1360,Ingredient,"Ah wait which oil should I use? Does it say? Well, is there another oil?"
1510,2023,Preparation,"Well, is there another oil? Um, fry or? Does it say"
1511,2024,Preparation,"Um, fry or? Does it say Actually you don't fry the garlic or? Actually, you fry the onions and then add the garlic because otherwise it becomes bitter. Would you like to google that?"
1512,2555,Cooking technique,"Actually you don't fry the garlic or? Actually, you fry the onions and then add the garlic because otherwise it becomes bitter. Would you like to google that? Would you like to google it?"
1513,2556,Cooking technique,Would you like to google it? Does it say how to tell when they are done?
1514,1791,Preparation,Does it say how to tell when they are done? What comes after frying?
1515,1792,Preparation,What comes after frying? So. They are fried chickpeas.
1516,1793,Preparation,So. They are fried chickpeas. Mhm
1517,2192,Preparation,Mhm So chickpeas and then potatoes at the same time?
1518,1395,Ingredient,So chickpeas and then potatoes at the same time? At the same time?
1519,1415,Ingredient,At the same time? At the same time?
1520,1794,Preparation,At the same time? What would be the next step?
1521,627,Amount,What would be the next step? How much liquid would that be in total?
1522,1795,Preparation,How much liquid would that be in total? Uh-huh.
1523,1796,Preparation,Uh-huh. Mhm
1524,628,Amount,Mhm How much so now I have times 250 milliliters of cream.
1525,629,Amount,How much so now I have times 250 milliliters of cream. How much orange thing would that be?
1526,630,Amount,How much orange thing would that be? How many milliliters of orange juice?
1527,2367,Temperature,How many milliliters of orange juice? And on what heat should that now
1528,2025,Preparation,"And on what heat should that now Now I can put the lid on it, right?"
1529,1797,Preparation,"Now I can put the lid on it, right? Uh, what's next? Do you like"
1530,1048,Ingredient,"Uh, what's next? Do you like Of spices was now also nothing in it gell but I just do now already in addition."
1531,2026,Preparation,Of spices was now also nothing in it gell but I just do now already in addition. The liquid does not quite cover everything. Does that matter?
1532,116,Time,The liquid does not quite cover everything. Does that matter? It must now cook for another ten minutes
1533,264,Time,It must now cook for another ten minutes It has to cook for another ten minutes.
1534,2324,Preparation,It has to cook for another ten minutes. Now there's nothing more to do.
1535,2027,Preparation,Now there's nothing more to do. Can I season already? I would have just seasoned now
1536,1155,Ingredient,"Can I season already? I would have just seasoned now Somewhere there was lemon, wasn't there?"
1537,1216,Ingredient,"Somewhere there was lemon, wasn't there? Somewhere there was still lemon, right?"
1538,1108,Ingredient,"Somewhere there was still lemon, right? Salt pepper curry What else?"
1539,1396,Ingredient,Salt pepper curry What else? Already?
1540,1416,Ingredient,Already? Already?
1541,2028,Preparation,"Already? Perfectly. So I'll start cleaning up now, right?"
1542,2557,Cooking technique," Green asparagus must be peeled, right?"
1543,2442,Cooking technique,"Green asparagus must be peeled, right? And not boil in water?"
1544,2828,Miscellaneous,And not boil in water? What is your experience? Is boiling better or frying? What gives more flavor?
1545,2443,Cooking technique,What is your experience? Is boiling better or frying? What gives more flavor? So I would have now what I do in the pan so cut?
1546,1460,Ingredient,So I would have now what I do in the pan so cut? Better whole or
1547,1555,Ingredient,Better whole or Better whole or
1548,2444,Cooking technique,Better whole or Better whole or
1549,2474,Cooking technique,Better whole or So it said yes when I cook the then already peel.
1550,2475,Cooking technique,So it said yes when I cook the then already peel. So also with green asparagus.
1551,265,Time,So also with green asparagus. How long does it take here approximately?
1552,900,Amount,How long does it take here approximately? Preparation for two people
1553,908,Amount,Preparation for two people Preparation for two people
1554,2398,Cooking technique,Preparation for two people and then comes couscous
1555,1306,Ingredient,and then comes couscous The beans Can you tell me briefly uh do I have to cook them or are they so far ready?
1556,2476,Cooking technique,The beans Can you tell me briefly uh do I have to cook them or are they so far ready? Ok. Ok. That means I only have to warm them at the end when I use them.
1557,27,Equipment,Ok. Ok. That means I only have to warm them at the end when I use them. Should be enough or? I think so.
1558,1314,Ingredient,Should be enough or? I think so. Then I would a little sour cream drübertun
1559,1325,Ingredient,Then I would a little sour cream drübertun Does the couscous fit at all?
1560,1338,Ingredient,Does the couscous fit at all? Or the beans
1561,1311,Ingredient,Or the beans So actually I could then for ratatouille a few of the tomatoes reintun or
1562,1326,Ingredient,So actually I could then for ratatouille a few of the tomatoes reintun or So actually I could then for Ratatouille still a few of the tomatoes reintun or
1563,1327,Ingredient,So actually I could then for Ratatouille still a few of the tomatoes reintun or Is crème fraîche or sour cream better?
1564,1315,Ingredient,Is crème fraîche or sour cream better? Probably rather sour cream.
1565,1156,Ingredient,Probably rather sour cream. And is in the ratatouille also what of beans in it?
1566,1624,Preparation,And is in the ratatouille also what of beans in it? So couscous What did it say?
1567,134,Time,So couscous What did it say? Five to ten minutes.
1568,1157,Ingredient,Five to ten minutes. With salt probably still? Or
1569,1061,Ingredient,With salt probably still? Or A little salt.
1570,1316,Ingredient,A little salt. So you said sour cream would go well with it.
1571,1339,Ingredient,So you said sour cream would go well with it. So you said sour cream would go well with it.
1572,1340,Ingredient,So you said sour cream would go well with it. And the kidney beans do not. They're not in the recipe practically.
1573,2829,Miscellaneous,"And the kidney beans do not. They're not in the recipe practically. It's a bit much, isn't it?"
1574,2587,Recipe,"It's a bit much, isn't it? If I asked you anything about the recipe then you have always looked at chefkoch d e or so or"
1575,2588,Recipe,If I asked you anything about the recipe then you have always looked at chefkoch d e or so or So in any case common websites where you can find recipes.
1576,2558,Cooking technique,"So in any case common websites where you can find recipes. Uh, how is it with couscous now? Is that um rather thought so that water remains and one shakes off or uh that should have absorbed at the end rather so really all water."
1577,2477,Cooking technique,"Uh, how is it with couscous now? Is that um rather thought so that water remains and one shakes off or uh that should have absorbed at the end rather so really all water. So that in the end no more water is there. Best."
1578,266,Time, Although how long does such a couscous?
1579,2445,Cooking technique,Although how long does such a couscous? Ok In hot water or broth.
1580,631,Amount,Ok In hot water or broth. How many grams do I make now for a portion?
1581,117,Time,How many grams do I make now for a portion? Ok So just now in boiling water five to ten minutes
1582,2478,Cooking technique,Ok So just now in boiling water five to ten minutes Pour over
1583,632,Amount,Pour over Stands how many milliliters of water that then needed
1584,2371,Cooking technique,Stands how many milliliters of water that then needed Should now actually already be ready or?
1585,1011,Ingredient,Should now actually already be ready or? What else comes in such a vegetable couscous pan
1586,1062,Ingredient,What else comes in such a vegetable couscous pan Does anyone put a crème fraîche in it.
1587,1158,Ingredient,Does anyone put a crème fraîche in it. Or sour cream
1588,2193,Preparation,Or sour cream Oh so they do that then at the end probably so as a decoration on it.
1589,2559,Cooking technique, Um Alex what alternative forms of preparation or how to prepare white asparagus.
1590,2399,Cooking technique,Um Alex what alternative forms of preparation or how to prepare white asparagus. Mhm
1591,2400,Cooking technique,Mhm Mhm
1592,2733,Recipe,Mhm Um Um Alex suggest me times dishes with red lentils. Or recipes with or dishes with red lentils.
1593,2560,Cooking technique,Um Um Alex suggest me times dishes with red lentils. Or recipes with or dishes with red lentils. Uh um Alex tell me how to cook red lentils.
1594,2401,Cooking technique,Uh um Alex tell me how to cook red lentils. Mhm
1595,2446,Cooking technique,Mhm Ok. I make now but not all or
1596,175,Time,"Ok. I make now but not all or Uh, how long do I have to rinse the lentils?"
1597,223,Time,"Uh, how long do I have to rinse the lentils? Alex, how long have I been running water over them?"
